index	sample_id	gen_id	curr_turn_idx_in_orig	dist_from_prev_turn	prev_turn_txt	curr_turn_txt	human_resp_txt	speaker_curr	speaker_prev	is_same_speaker	vocab_overlap	constr_overlap	constr_overlap_h	vocab_overlap_habs_diff_m_h_co	abs_diff_m_h_vo	attrib_to_prev	attrib_to_curr	attrib_to_curr_comp	attrib_to_prev_comp	mean_attrib	mean_attrib_comp	s_attrib_to_currs_attrib_to_curr_comp	s_attrib_to_prev	s_attrib_to_prev_comp	s_mean_attrib	s_mean_attrib_comp	constrs	constr_lens	constr_freqs	avg_constr_len	pmi	pmi_avg	repeated_words	n_words_not_in_ctx	bert_f1	bleu	bleu_brevity_penalty	bleu_length_ratio	mauve	ppl_gpt2_model_trg_dectx	ppl_gpt2_human_trg_dectx	abs_diff_ppl_gpt2_dectx	ppl_gpt2_model_trg_ctx	ppl_gpt2_human_trg_ctx	abs_diff_ppl_gpt2_ctx	vocab_overlap_h	abs_diff_m_h_co	s_attrib_to_curr	s_attrib_to_curr_comp
12	978	1	32	7	Uh-huh.	Ah, now, uh.. I've been thinking about that.	Yeah.	A	A	1	0.08333333333333333	0.0	0.0		0.4166666666666667	0.7750318646430969	0.10311585664749146	-1.0	-0.3103937804698944	-0.05289900882376565	-0.009558029563373161		0.0602680929005146	-0.07627305388450623	-0.0039028201976584066	0.03647136977977223	[]							3	0.6672281622886658	0.0	1.0	1.1888888888888889	0.0040720962619612	4.007658958435059	4.97797441482544	0.9703154563903817	2.8692197799682617	2.86291241645813	0.006307363510131836	0.5	0.0	-0.6929109692573547	-0.6700357794761658
13	978	1	32	6	But, uh, it was, it, it's it's really made such a difference for her.. I really would like to, uh,. I'm a disabled person	Ah, now, uh.. I've been thinking about that.	Yeah.	A	B	0	0.4166666666666667	0.1111111111111111	0.0		0.08333333333333331	-0.09732361137866974	0.10311585664749146	-1.0	-0.0013030580012127757	-0.05289900882376565	-0.009558029563373161		0.0824487954378128	0.0697537511587143	-0.0039028201976584066	0.03647136977977223	[]							3	0.6672281622886658	0.0	1.0	1.1888888888888889	0.0040720962619612	4.007658958435059	4.97797441482544	0.9703154563903817	2.8692197799682617	2.86291241645813	0.006307363510131836	0.5	0.1111111111111111	-0.6929109692573547	-0.6700357794761658
14	978	1	32	5	Uh-huh.	Ah, now, uh.. I've been thinking about that.	Yeah.	A	A	1	0.08333333333333333	0.0	0.0		0.4166666666666667	0.12721548974514008	0.10311585664749146	-1.0	-0.04703006520867348	-0.05289900882376565	-0.009558029563373161		-0.0798688754439354	-0.01843717321753502	-0.0039028201976584066	0.03647136977977223	[]							3	0.6672281622886658	0.0	1.0	1.1888888888888889	0.0040720962619612	4.007658958435059	4.97797441482544	0.9703154563903817	2.8692197799682617	2.86291241645813	0.006307363510131836	0.5	0.0	-0.6929109692573547	-0.6700357794761658
15	978	1	32	4	so I'm unable to, to, really take care of a pet. and if that weren't so, I would certainly have one.. I just, I just,. it frustrates me sometimes not being able to have a dog. yeah .	Ah, now, uh.. I've been thinking about that.	Yeah.	A	B	0	0.5833333333333334	0.2222222222222222	0.0		0.08333333333333337	-0.128415048122406	0.10311585664749146	-1.0	0.006703468970954418	-0.05289900882376565	-0.009558029563373161		-0.0798087790608406	0.026500165462493896	-0.0039028201976584066	0.03647136977977223	[]							3	0.6672281622886658	0.0	1.0	1.1888888888888889	0.0040720962619612	4.007658958435059	4.97797441482544	0.9703154563903817	2.8692197799682617	2.86291241645813	0.006307363510131836	0.5	0.2222222222222222	-0.6929109692573547	-0.6700357794761658
16	978	1	32	3	Huh. Well, you might want to get yourself, uh, an animal that doesn't require much attention. Like a cat.	Ah, now, uh.. I've been thinking about that.	Yeah.	A	A	1	0.6666666666666666	0.2222222222222222	0.0		0.16666666666666663	-0.44083258509635925	0.10311585664749146	-1.0	0.029944447800517082	-0.05289900882376565	-0.009558029563373161		-0.9229571223258972	0.18234869837760925	-0.0039028201976584066	0.03647136977977223	[]							3	0.6672281622886658	0.0	1.0	1.1888888888888889	0.0040720962619612	4.007658958435059	4.97797441482544	0.9703154563903817	2.8692197799682617	2.86291241645813	0.006307363510131836	0.5	0.2222222222222222	-0.6929109692573547	-0.6700357794761658
17	978	1	32	2	Oh, yeah.. Well, yeah,. uh, I, I, I typically am not a cat person.. I have a friend that, uh, has on occasion, uh brought her cat over for me to keep for, you know, from time to time. And this cat is like no other cat I have ever seen.. And, uh, it would sleep on my chest, you know.	Ah, now, uh.. I've been thinking about that.	Yeah.	A	B	0	0.16666666666666666	0.0	0.0		0.33333333333333337	-0.2600320279598236	0.10311585664749146	-1.0	-0.007493647746741772	-0.05289900882376565	-0.009558029563373161		0.0055464101023972034	-0.19226841628551483	-0.0039028201976584066	0.03647136977977223	[]							3	0.6672281622886658	0.0	1.0	1.1888888888888889	0.0040720962619612	4.007658958435059	4.97797441482544	0.9703154563903817	2.8692197799682617	2.86291241645813	0.006307363510131836	0.5	0.0	-0.6929109692573547	-0.6700357794761658
18	978	2	32	10	Oh, for sure.. Oh, yeah.	Uh..	Yeah.	A	B	0	0.5	0.0	0.0		0.0	-0.044904857873916626	1.0	-1.0	0.22480975091457367	-0.012063211463909183	-0.009558029563373161		0.05958724766969681	0.20050160586833954	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
19	978	2	32	9	So, I've had this dog now for, for sixteen years. and she's been a lot of company. Uh, she's, uh, however, getting a little old. and things are starting to fail.. Uh, I, I live alone now. and she stays in the house all day while I go to work. and, uh, she's been holding herself pretty well. The, uh, up until, you know, recently where she's been having accidents in the house because she either is losing control or she forgets where she is. and, uh, I find a little present on the floor sometimes when I come home.. But she's, she's usually pretty good.	Uh..	Yeah.	A	A	1	0.5	0.0	0.0		0.0	-0.032684408128261566	1.0	-1.0	0.004086954519152641	-0.012063211463909183	-0.009558029563373161		-0.13063661754131317	0.04339195787906647	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
20	978	2	32	8	Yes,. well. My, my mother has one that's, uh,. it's, uh, it's, uh, teacup. and, uh, it's made such a difference for her.. But, you know, just, I, you know,. the way my mom's presence countenance is, just, just for having a puppy. but, you know, having this dog. she's had it for, I guess three years now. Oh, possibly four.	Uh..	Yeah.	A	B	0	0.5	0.0	0.0		0.0	-0.010830797255039215	1.0	-1.0	0.014653663150966167	-0.012063211463909183	-0.009558029563373161		0.03667748346924782	0.09272479265928268	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
21	978	2	32	7	Uh-huh.	Uh..	Yeah.	A	A	1	1.0	0.0	0.0		0.5	0.12838400900363922	1.0	-1.0	-0.3103937804698944	-0.012063211463909183	-0.009558029563373161		0.04502878710627556	-0.07627305388450623	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
22	978	2	32	6	But, uh, it was, it, it's it's really made such a difference for her.. I really would like to, uh,. I'm a disabled person	Uh..	Yeah.	A	B	0	0.5	0.0	0.0		0.0	-0.01253347285091877	1.0	-1.0	-0.0013030580012127757	-0.012063211463909183	-0.009558029563373161		0.09111488610506058	0.0697537511587143	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
23	978	2	32	5	Uh-huh.	Uh..	Yeah.	A	A	1	1.0	0.0	0.0		0.5	-0.10283289849758148	1.0	-1.0	-0.04703006520867348	-0.012063211463909183	-0.009558029563373161		-0.014814302325248718	-0.01843717321753502	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
24	978	2	32	4	so I'm unable to, to, really take care of a pet. and if that weren't so, I would certainly have one.. I just, I just,. it frustrates me sometimes not being able to have a dog. yeah .	Uh..	Yeah.	A	B	0	0.5	0.0	0.0		0.0	-0.0037578968331217766	1.0	-1.0	0.006703468970954418	-0.012063211463909183	-0.009558029563373161		0.09082169830799103	0.026500165462493896	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
25	978	2	32	3	Huh. Well, you might want to get yourself, uh, an animal that doesn't require much attention. Like a cat.	Uh..	Yeah.	A	A	1	1.0	0.0	0.0		0.5	-0.028232935816049576	1.0	-1.0	0.029944447800517082	-0.012063211463909183	-0.009558029563373161		0.2580307722091675	0.18234869837760925	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
26	978	2	32	2	Oh, yeah.. Well, yeah,. uh, I, I, I typically am not a cat person.. I have a friend that, uh, has on occasion, uh brought her cat over for me to keep for, you know, from time to time. And this cat is like no other cat I have ever seen.. And, uh, it would sleep on my chest, you know.	Uh..	Yeah.	A	B	0	0.5	0.0	0.0		0.0	-0.0011756449239328504	1.0	-1.0	-0.007493647746741772	-0.012063211463909183	-0.009558029563373161		0.19447404146194458	-0.19226841628551483	0.07003155516253577	0.03647136977977223	[]							0	0.6616330146789551	0.0	1.0	1.1888888888888889	0.0040720962619612	7.181299209594727	4.97797441482544	2.203324794769286	2.897299289703369	2.86291241645813	0.03438687324523926	0.5	0.0	-0.46264511346817017	-0.6700357794761658
27	978	3	32	10	Oh, for sure.. Oh, yeah.	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	B	0	0.4	0.3055555555555556	0.0		0.09999999999999998	0.07577071338891983	0.06948333233594894	-1.0	0.22480975091457367	-0.04331927787926462	-0.009558029563373161		0.09735902398824692	0.20050160586833954	-0.009534167798442973	0.03647136977977223	[]				2.6844981742720706|2.9499593175004044	2.8172287458862373		10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.3055555555555556	-1.0	-0.6700357794761658
28	978	3	32	9	So, I've had this dog now for, for sixteen years. and she's been a lot of company. Uh, she's, uh, however, getting a little old. and things are starting to fail.. Uh, I, I live alone now. and she stays in the house all day while I go to work. and, uh, she's been holding herself pretty well. The, uh, up until, you know, recently where she's been having accidents in the house because she either is losing control or she forgets where she is. and, uh, I find a little present on the floor sometimes when I come home.. But she's, she's usually pretty good.	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	A	1	0.3	0.05555555555555555	0.0		0.2	-0.06715341657400131	0.06948333233594894	-1.0	0.004086954519152641	-0.04331927787926462	-0.009558029563373161		-0.005007381085306406	0.04339195787906647	-0.009534167798442973	0.03647136977977223	[]				2.6844981742720706|2.9499593175004044	2.8172287458862373	a|I|and|and,|on	10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.05555555555555555	-1.0	-0.6700357794761658
29	978	3	32	8	Yes,. well. My, my mother has one that's, uh,. it's, uh, it's, uh, teacup. and, uh, it's made such a difference for her.. But, you know, just, I, you know,. the way my mom's presence countenance is, just, just for having a puppy. but, you know, having this dog. she's had it for, I guess three years now. Oh, possibly four.	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	B	0	0.43333333333333335	0.2777777777777778	0.0		0.06666666666666665	-0.03498317673802376	0.06948333233594894	-1.0	0.014653663150966167	-0.04331927787926462	-0.009558029563373161		-0.2537592053413391	0.09272479265928268	-0.009534167798442973	0.03647136977977223	"[""that's ,""]"	2	2.0		2.6844981742720706|2.9499593175004044	2.8172287458862373	a|I|it|and,|my|that's,	10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.2777777777777778	-1.0	-0.6700357794761658
30	978	3	32	7	Uh-huh.	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	A	1	0.03333333333333333	0.0	0.0		0.4666666666666667	0.0483538955450058	0.06948333233594894	-1.0	-0.3103937804698944	-0.04331927787926462	-0.009558029563373161		-0.017896665260195732	-0.07627305388450623	-0.009534167798442973	0.03647136977977223	[]				2.6844981742720706|2.9499593175004044	2.8172287458862373		10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.0	-1.0	-0.6700357794761658
31	978	3	32	6	But, uh, it was, it, it's it's really made such a difference for her.. I really would like to, uh,. I'm a disabled person	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	B	0	0.3	0.1388888888888889	0.0		0.2	-0.038511913269758224	0.06948333233594894	-1.0	-0.0013030580012127757	-0.04331927787926462	-0.009558029563373161		0.09383942186832428	0.0697537511587143	-0.009534167798442973	0.03647136977977223	[]				2.6844981742720706|2.9499593175004044	2.8172287458862373	would|a|I|it	10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.1388888888888889	-1.0	-0.6700357794761658
32	978	3	32	5	Uh-huh.	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	A	1	0.03333333333333333	0.0	0.0		0.4666666666666667	-0.034663278609514236	0.06948333233594894	-1.0	-0.04703006520867348	-0.04331927787926462	-0.009558029563373161		-0.08724778890609741	-0.01843717321753502	-0.009534167798442973	0.03647136977977223	[]				2.6844981742720706|2.9499593175004044	2.8172287458862373		10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.0	-1.0	-0.6700357794761658
33	978	3	32	4	so I'm unable to, to, really take care of a pet. and if that weren't so, I would certainly have one.. I just, I just,. it frustrates me sometimes not being able to have a dog. yeah .	Right . . . it would lay down on me and that's, it. and, uh… I could feel I could take some help and my dog.. and it would get a foot so much better then my cat.	Yeah.	A	B	0	0.4	0.2777777777777778	0.0		0.09999999999999998	-0.07855888456106186	0.06948333233594894	-1.0	0.006703468970954418	-0.04331927787926462	-0.009558029563373161		-0.06048593670129776	0.026500165462493896	-0.009534167798442973	0.03647136977977223	[]				2.6844981742720706|2.9499593175004044	2.8172287458862373	.|a|would|I|and|take|so|it|me	10	0.623701274394989	0.0	1.0	1.1888888888888889	0.0040720962619612	4.3915324211120605	4.97797441482544	0.5864419937133798	2.84946084022522	2.86291241645813	0.013451576232909712	0.5	0.2777777777777778	-1.0	-0.6700357794761658
